time,yaw,pitch,gaze_x,gaze_y,face_pred,eye_pred,fusion_pred
9.024359941482544,0.0520251989364624,0.14148062467575073,-0.00035958364605903625,-0.00700002908706665,1,1,1
9.090961933135986,0.044220566749572754,0.14191770553588867,-0.00010437890887260437,-0.006059996783733368,0,1,0
9.158490180969238,0.03872960805892944,0.14522159099578857,-0.00016928091645240784,-0.006315469741821289,0,1,0
9.224205017089844,0.03886604309082031,0.14953964948654175,-0.00033700838685035706,-0.00646846741437912,0,1,0
9.29070782661438,0.038273394107818604,0.15129607915878296,-0.0008302293717861176,-0.006305009126663208,0,1,0
9.35673189163208,0.036684632301330566,0.1527453064918518,-7.226318120956421e-05,-0.006481088697910309,0,1,0
9.423678874969482,0.0356212854385376,0.15745598077774048,0.0003798045217990875,-0.007155410945415497,0,1,0
9.48971700668335,0.032014548778533936,0.16188663244247437,0.0007048808038234711,-0.007373332977294922,0,0,0
9.557728052139282,0.029199540615081787,0.17207682132720947,0.0020716972649097443,-0.005584754049777985,0,0,0
9.62411904335022,0.027445316314697266,0.18117499351501465,0.001290585845708847,-0.0002556517720222473,0,0,0
9.690871953964233,0.023175358772277832,0.17888504266738892,-0.010801628232002258,-0.004433751106262207,0,1,0
9.757736921310425,0.017204761505126953,0.17989486455917358,-0.011748164892196655,-0.007403038442134857,0,0,0
9.82560682296753,0.010540544986724854,0.18117934465408325,-0.01013343408703804,-0.005894213914871216,0,1,0
9.889806985855103,0.0046225786209106445,0.17931437492370605,-0.01063823327422142,-0.005863986909389496,0,0,0
9.956802129745483,0.0006448030471801758,0.1785150170326233,-0.009916543960571289,-0.0066412389278411865,0,0,0
10.023828029632568,-0.001001119613647461,0.17884230613708496,-0.009855680167675018,-0.006301991641521454,0,1,0
10.09063196182251,-0.001935720443725586,0.18080562353134155,-0.01107228547334671,-0.007978618144989014,0,0,0
10.154890060424805,-0.006483197212219238,0.17526394128799438,-0.010261539369821548,-0.012743473052978516,0,0,0
10.223809003829956,-0.00927889347076416,0.16680413484573364,-0.009927917271852493,-0.012457035481929779,0,1,0
10.290405035018921,-0.011199653148651123,0.16024911403656006,-0.009937919676303864,-0.011580653488636017,0,1,0
10.356173992156982,-0.013032019138336182,0.15630167722702026,-0.00664462149143219,-0.01504679024219513,0,0,0
10.424032926559448,-0.01339450478553772,0.151253342628479,-0.003587912768125534,-0.015888690948486328,0,0,0
10.491154909133911,-0.012272745370864868,0.14547187089920044,-0.0030989423394203186,-0.01507454365491867,0,0,0
10.55631399154663,-0.013393759727478027,0.14208722114562988,-0.002441558986902237,-0.014403104782104492,0,0,0
10.624089002609253,-0.009577512741088867,0.14224165678024292,-0.00380803644657135,-0.013524442911148071,0,1,0
10.69022798538208,-0.007614940404891968,0.1466139554977417,-0.003229726105928421,-0.014499351382255554,0,0,0
10.757032871246338,-0.001137465238571167,0.14673036336898804,-0.0035168305039405823,-0.0155106782913208,0,0,0
10.824567079544067,0.004582226276397705,0.14505535364151,-0.0035178326070308685,-0.01476241648197174,0,0,0
10.890107870101929,0.007951855659484863,0.1475822925567627,-0.0013395249843597412,-0.012077264487743378,0,1,0
10.956869840621948,0.01580888032913208,0.15094536542892456,0.0005261264741420746,-0.004603341221809387,0,1,0
11.023880004882812,0.0212479829788208,0.15099024772644043,0.00045872852206230164,-0.004107758402824402,0,1,0
11.0900559425354,0.026507139205932617,0.15223032236099243,0.0004576444625854492,-0.005595706403255463,0,1,0
11.152241945266724,0.02992004156112671,0.15284937620162964,0.0004155375063419342,-0.00531361997127533,0,1,0
11.223684072494507,0.03509724140167236,0.15382570028305054,-0.00011879205703735352,-0.005221128463745117,0,1,0
11.287349939346313,0.03862124681472778,0.15634697675704956,0.001295667141675949,-0.00309821218252182,0,1,0
11.353301048278809,0.038858115673065186,0.15646785497665405,0.0016373395919799805,0.000443287193775177,0,0,0
11.423218965530396,0.038948893547058105,0.15830183029174805,0.0018950030207633972,0.001083366572856903,0,0,0
11.4911789894104,0.040596723556518555,0.16060292720794678,0.003438293933868408,0.0006929263472557068,0,0,0
11.556302070617676,0.04145306348800659,0.16431355476379395,0.003732983022928238,-0.0025407448410987854,0,0,0
11.623355865478516,0.0482938289642334,0.16425341367721558,0.0023991838097572327,-0.0016256719827651978,0,0,0
11.688282012939453,0.0519181489944458,0.1622585654258728,0.003497093915939331,-0.0013369396328926086,1,0,1
11.756786823272705,0.05475085973739624,0.1653611660003662,0.004166986793279648,-0.000595875084400177,1,0,1
11.82306694984436,0.056942105293273926,0.1672232747077942,0.0036874376237392426,-0.0002470165491104126,1,0,1
11.889980792999268,0.05881905555725098,0.1667543649673462,0.004141904413700104,-0.001361563801765442,1,0,1
11.956398010253906,0.061665892601013184,0.16624605655670166,0.0036243945360183716,-0.0013998374342918396,1,0,1
12.023903846740723,0.06087738275527954,0.16599291563034058,0.0032504796981811523,-0.00028721243143081665,1,0,1
12.089632987976074,0.06226593255996704,0.16600459814071655,0.002989891916513443,-0.000609084963798523,1,0,1
12.1578209400177,0.062070608139038086,0.1638372540473938,0.003062613308429718,-0.0006524771451950073,1,0,1
12.222681999206543,0.06033682823181152,0.16522705554962158,0.0029498934745788574,-0.0013868212699890137,1,0,1
12.289599895477295,0.056626200675964355,0.16687089204788208,0.0004755780100822449,-0.0032576769590377808,1,1,1
12.356153964996338,0.05037933588027954,0.1658521294593811,-0.005949206650257111,-0.008451104164123535,1,1,1
12.423011064529419,0.039568305015563965,0.16100120544433594,-0.009694620966911316,-0.00922296941280365,0,0,0
12.490311861038208,0.029956519603729248,0.1617298722267151,-0.00890016183257103,-0.010604985058307648,0,0,0
12.556083917617798,0.021968722343444824,0.1636543869972229,-0.008464105427265167,-0.011016450822353363,0,1,0
12.62350583076477,0.01713341474533081,0.1649034023284912,-0.010252699255943298,-0.010610252618789673,0,0,0
